filename,reading_order,reading_order_ned
eval_split/succes/processed_00_documents_eval/3cf9/9b07ff3a1d725de866ce0246f62eaa3228f9-1/9b07ff3a1d725de866ce0246f62eaa3228f9-1.md,0.5542,0.4458
eval_split/succes/processed_00_documents_eval/3f01/80918bfa6d14f087ace2c703a20800adb7b0-7/80918bfa6d14f087ace2c703a20800adb7b0-7.md,0.977,0.023
eval_split/succes/processed_00_documents_eval/409c/0f8ec62856dac490fa766931831e200af9ff-2/0f8ec62856dac490fa766931831e200af9ff-2.md,0.9607,0.0393
eval_split/succes/processed_00_documents_eval/409c/0f8ec62856dac490fa766931831e200af9ff-3/0f8ec62856dac490fa766931831e200af9ff-3.md,0.9995,0.0005
eval_split/succes/processed_00_documents_eval/42a5/745ff5c987f3a4380111a6a0ae0a162e0a68-2/745ff5c987f3a4380111a6a0ae0a162e0a68-2.md,0.9994,0.0006
eval_split/succes/processed_00_documents_eval/42a5/745ff5c987f3a4380111a6a0ae0a162e0a68-3/745ff5c987f3a4380111a6a0ae0a162e0a68-3.md,0.999,0.001
eval_split/succes/processed_00_documents_eval/43ba/b1d886a2b8e5371b39e1e18d9a044ed52bbd-3/b1d886a2b8e5371b39e1e18d9a044ed52bbd-3.md,0.998,0.002
eval_split/succes/processed_00_documents_eval/43f4/dc34ff13333c66654ec2d32c773f9a8a9e98-8/dc34ff13333c66654ec2d32c773f9a8a9e98-8.md,0.9709,0.0291
eval_split/succes/processed_00_documents_eval/44ae/79fa32bef66c0ec1cc772584e6a2cdc3382c-1/79fa32bef66c0ec1cc772584e6a2cdc3382c-1.md,0.8189,0.1811
eval_split/succes/processed_00_documents_eval/44ce/8277cbee9471d1bbd7894ea026f03a6f93f1-19/8277cbee9471d1bbd7894ea026f03a6f93f1-19.md,0.9553,0.0447
eval_split/succes/processed_00_documents_eval/44ce/8277cbee9471d1bbd7894ea026f03a6f93f1-4/8277cbee9471d1bbd7894ea026f03a6f93f1-4.md,0.9989,0.0011
eval_split/succes/processed_00_documents_eval/4552/682c8a2446b48cf2c49f03cce7f820a9c3ef-1/682c8a2446b48cf2c49f03cce7f820a9c3ef-1.md,0.9946,0.0054
eval_split/succes/processed_00_documents_eval/467d/1d428b7f065e87aac0064c41a5067359c8c4-1/1d428b7f065e87aac0064c41a5067359c8c4-1.md,0.9929,0.0071
eval_split/succes/processed_00_documents_eval/467d/1d428b7f065e87aac0064c41a5067359c8c4-4/1d428b7f065e87aac0064c41a5067359c8c4-4.md,0.9955,0.0045
eval_split/succes/processed_00_documents_eval/482e/5bf832af1a76f62d7f4de24de3976c29c720-9/5bf832af1a76f62d7f4de24de3976c29c720-9.md,0.9986,0.0014
eval_split/succes/processed_00_documents_eval/482e/5bf832af1a76f62d7f4de24de3976c29c720-93/5bf832af1a76f62d7f4de24de3976c29c720-93.md,1.0,0.0
eval_split/succes/processed_00_documents_eval/4937/f74110c639ef6528765961ace71a004862e1-1/f74110c639ef6528765961ace71a004862e1-1.md,0.8905,0.1095
eval_split/succes/processed_00_documents_eval/4a62/73312d1fe723314088e8a1916bcfc3c1b5eb-35/73312d1fe723314088e8a1916bcfc3c1b5eb-35.md,0.9732,0.0268
eval_split/succes/processed_00_documents_eval/4a62/73312d1fe723314088e8a1916bcfc3c1b5eb-65/73312d1fe723314088e8a1916bcfc3c1b5eb-65.md,1.0,0.0
eval_split/succes/processed_00_documents_eval/4b41/8111b8b7df69b2c06fb26fb035f7dee63725-1/8111b8b7df69b2c06fb26fb035f7dee63725-1.md,0.7323,0.2677
eval_split/succes/processed_00_documents_eval/4bff/9f2321308f081365aba4ad649d47ccf59cbb-16/9f2321308f081365aba4ad649d47ccf59cbb-16.md,0.975,0.025
eval_split/succes/processed_00_documents_eval/4bff/9f2321308f081365aba4ad649d47ccf59cbb-2/9f2321308f081365aba4ad649d47ccf59cbb-2.md,1.0,0.0
eval_split/succes/processed_00_documents_eval/4c7c/44ceb12d4eeb6d4922de85dcf4b0f54e6879-1/44ceb12d4eeb6d4922de85dcf4b0f54e6879-1.md,0.624,0.376
eval_split/succes/processed_00_documents_eval/4ce8/4fd8fcf73e199e8b2711dd44ed197154b8b7-10/4fd8fcf73e199e8b2711dd44ed197154b8b7-10.md,1.0,0.0
eval_split/succes/processed_00_documents_eval/4d6a/c0d97c47a9e33f54ce863869b9e8c4bed430-19/c0d97c47a9e33f54ce863869b9e8c4bed430-19.md,0.7307,0.2693
eval_split/succes/processed_00_documents_eval/4d6a/c0d97c47a9e33f54ce863869b9e8c4bed430-21/c0d97c47a9e33f54ce863869b9e8c4bed430-21.md,0.4843,0.5157
eval_split/succes/processed_00_documents_eval/4d6a/c0d97c47a9e33f54ce863869b9e8c4bed430-24/c0d97c47a9e33f54ce863869b9e8c4bed430-24.md,0.9983,0.0017
eval_split/succes/processed_00_documents_eval/4de1/bbaf48e5ba34104ba35b30580072dc4504a1-2/bbaf48e5ba34104ba35b30580072dc4504a1-2.md,0.698,0.302
eval_split/succes/processed_00_documents_eval/4de1/bbaf48e5ba34104ba35b30580072dc4504a1-3/bbaf48e5ba34104ba35b30580072dc4504a1-3.md,0.7841,0.2159
eval_split/succes/processed_00_documents_eval/5128/d86f1398dde4792a4c5e60eec529855a5ab4-4/d86f1398dde4792a4c5e60eec529855a5ab4-4.md,0.8778,0.1222
eval_split/succes/processed_00_documents_eval/5128/d86f1398dde4792a4c5e60eec529855a5ab4-6/d86f1398dde4792a4c5e60eec529855a5ab4-6.md,0.8552,0.1448
eval_split/succes/processed_00_documents_eval/5128/d86f1398dde4792a4c5e60eec529855a5ab4-8/d86f1398dde4792a4c5e60eec529855a5ab4-8.md,0.9164,0.0836
eval_split/succes/processed_00_documents_eval/5461/86d6ae01bda0568f34e7a41e1fb9e9b450a8-1/86d6ae01bda0568f34e7a41e1fb9e9b450a8-1.md,0.8228,0.1772
eval_split/succes/processed_00_documents_eval/548a/046e2b5c662f02aa9fd0122d969edf90d812-1/046e2b5c662f02aa9fd0122d969edf90d812-1.md,0.8251,0.1749
eval_split/succes/processed_00_documents_eval/5702/d0f291237b4c67762c29907bf80877700b3a-2/d0f291237b4c67762c29907bf80877700b3a-2.md,0.9382,0.0618
eval_split/succes/processed_00_documents_eval/5778/fce5255f7600be333ae8ffa8d4c177ba6a08-3/fce5255f7600be333ae8ffa8d4c177ba6a08-3.md,0.9969,0.0031
eval_split/succes/processed_00_documents_eval/57e3/4116b3c645ed254bba9bc39841c7304114fa-80/4116b3c645ed254bba9bc39841c7304114fa-80.md,0.9998,0.0002
eval_split/succes/processed_00_documents_eval/584f/c1fb77161923c548844c60a9f030f05b0bc3-1/c1fb77161923c548844c60a9f030f05b0bc3-1.md,0.9916,0.0084
eval_split/succes/processed_00_documents_eval/592a/7b514ebf15925b6720a2fdacf8205eb029de-5/7b514ebf15925b6720a2fdacf8205eb029de-5.md,1.0,0.0
eval_split/succes/processed_00_documents_eval/592a/7b514ebf15925b6720a2fdacf8205eb029de-6/7b514ebf15925b6720a2fdacf8205eb029de-6.md,1.0,0.0
eval_split/succes/processed_00_documents_eval/592a/7b514ebf15925b6720a2fdacf8205eb029de-8/7b514ebf15925b6720a2fdacf8205eb029de-8.md,1.0,0.0
graphic/alpha_calc_intro/alpha_calc_intro.md,0.1116,0.8884
graphic/exp1/exp1.md,0.1176,0.8824
graphic/festival_catalog/festival_catalog.md,0.8648,0.1352
graphic/figure_in_table/figure_in_table.md,0.05,0.95
graphic/pic_catalog/pic_catalog.md,0.2353,0.7647
graphic/posicube_1/posicube_1.md,0.6111,0.3889
graphic/posicube_2/posicube_2.md,0.1304,0.8696
graphic/report/report.md,0.2889,0.7111
graphic/text_in_fig2/text_in_fig2.md,0.479,0.521
graphic/text_in_figure/text_in_figure.md,0.2458,0.7542
multicolumn/3cols/3cols.md,0.8069,0.1931
multicolumn/4cols/4cols.md,0.0,1.0
multicolumn/529c0e36ceb9881d6f2fbf9e86f8f3d99553-7/529c0e36ceb9881d6f2fbf9e86f8f3d99553-7.md,0.9569,0.0431
multicolumn/a72cd62dab4563697730789f0b73450d946a-1/a72cd62dab4563697730789f0b73450d946a-1.md,0.8205,0.1795
multicolumn/ct-put-2024-03-05-02-49-07-a0f4d6b6-e021-4b4d-af5e-ce5143f175b3-16/ct-put-2024-03-05-02-49-07-a0f4d6b6-e021-4b4d-af5e-ce5143f175b3-16.md,0.9159,0.0841
multicolumn/ct-put-2024-03-05-09-24-54-e3e6f344-daf5-4052-b5ae-9e32257cca5a-211/ct-put-2024-03-05-09-24-54-e3e6f344-daf5-4052-b5ae-9e32257cca5a-211.md,0.9129,0.0871
multicolumn/exp1/exp1.md,0.7024,0.2976
multicolumn/gen_ai/gen_ai.md,0.3703,0.6297
multicolumn/posicube_history/posicube_history.md,0.1013,0.8987
multicolumn/posicube_intro/posicube_intro.md,0.8043,0.1957
table/table_01/table_01.md,1.0,0.0
table/table_02/table_02.md,0.8333,0.1667
table/table_10/table_10.md,1.0,0.0
table/table_115/table_115.md,1.0,0.0
table/table_13/table_13.md,1.0,0.0
table/table_15/table_15.md,0.5,0.5
table/table_20/table_20.md,0.9841,0.0159
table/table_71/table_71.md,1.0,0.0
table/table_74/table_74.md,1.0,0.0
table/table_84/table_84.md,1.0,0.0
