filename,heading_structure_p,heading_structure_r,heading_structure_f1,level_p,level_r,level_f1,list_p,list_r,list_f1,text_edit,text_edit_sim,paragraph_pairs,contents_sim
graphic/festival_catalog/festival_catalog.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8154,0.1846,10.0,0.1508
graphic/figure_in_table/figure_in_table.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9567,0.0433,20.0,0.016
graphic/pic_catalog/pic_catalog.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8972,0.1028,29.0,0.0219
graphic/posicube_1/posicube_1.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8323,0.1677,15.0,0.0
graphic/posicube_2/posicube_2.md,0.0,0.0,0.0,0.0,0.0,0.0,0.3684,0.3684,0.3684,0.3134,0.6866,18.0,0.0901
graphic/report/report.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8509,0.1491,4.0,0.0001
graphic/text_in_fig2/text_in_fig2.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7949,0.2051,6.0,0.1333
graphic/text_in_figure/text_in_figure.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8318,0.1682,8.0,0.1806
multicolumn/3cols/3cols.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6724,0.3276,23.0,0.8042
multicolumn/4cols/4cols.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.844,0.156,13.0,0.4519
multicolumn/529c0e36ceb9881d6f2fbf9e86f8f3d99553-7/529c0e36ceb9881d6f2fbf9e86f8f3d99553-7.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9421,0.0579,36.0,0.3528
multicolumn/a72cd62dab4563697730789f0b73450d946a-1/a72cd62dab4563697730789f0b73450d946a-1.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0856,0.9144,8.0,0.6618
multicolumn/ct-put-2024-03-05-02-49-07-a0f4d6b6-e021-4b4d-af5e-ce5143f175b3-16/ct-put-2024-03-05-02-49-07-a0f4d6b6-e021-4b4d-af5e-ce5143f175b3-16.md,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9956,0.0044,31.0,0.7472
multicolumn/ct-put-2024-03-05-09-24-54-e3e6f344-daf5-4052-b5ae-9e32257cca5a-211/ct-put-2024-03-05-09-24-54-e3e6f344-daf5-4052-b5ae-9e32257cca5a-211.md,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7263,0.2737,15.0,0.7188
multicolumn/exp1/exp1.md,0.0,0.0,0.0,0.0,0.0,0.0,0.8333,0.8333,0.8333,0.6727,0.3273,15.0,0.8263
multicolumn/gen_ai/gen_ai.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7841,0.2159,29.0,0.4357
multicolumn/posicube_history/posicube_history.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2482,0.7518,30.0,0.4094
multicolumn/posicube_intro/posicube_intro.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0511,0.9489,11.0,0.7871
table/table_01/table_01.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9906,0.0094,64.0,0.0
table/table_02/table_02.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0909,0.9091,5.0,0.8155
table/table_10/table_10.md,0.1,1.0,0.1818,0.1,1.0,0.1818,1.0,1.0,1.0,0.037,0.963,9.0,0.9394
table/table_115/table_115.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4787,0.5213,4.0,0.1006
table/table_13/table_13.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.4,0.6,1.0,0.0654
table/table_15/table_15.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9171,0.0829,10.0,0.0001
table/table_20/table_20.md,0.0833,1.0,0.1538,0.0833,1.0,0.1538,0.0,0.0,0.0,0.4807,0.5193,8.0,0.2308
table/table_71/table_71.md,0.0667,1.0,0.125,0.0667,1.0,0.125,0.0,0.0,0.0,0.7999,0.2001,11.0,0.1356
table/table_74/table_74.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9615,0.0385,13.0,0.0
table/table_84/table_84.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9318,0.0682,8.0,0.0
